Employee,Level,Workgroup,Position_Name
10370582,11,09CPFITOFF_M,Professional 11
10073369,13,01SARACSLA_D,Staff 13
10028457,10,WGDUMMY_DMUP,Professional 10
10635948,13,01MIN1CSLA_D,Staff 13
10093748,1,09GMOFF_M,Top Executive 01
10331417,13,07BANGLOGI_M,Staff 13
10635159,13,07BANGLOGI_M,Staff 13
10393249,13,05WESTSWIN_M,Staff 13
10300695,13,01SARACSLA_D,Staff 13
10566110,13,01MIN1CSLA_D,Staff 13
10024185,10,WGDUMMY_DMUP,Professional 10
10500199,12,06RESEFARM_M,Professional 12
10631282,10,CPGOFF_M,Professional 10
10048876,13,01MIN2DFUR_M,Staff 13
10430574,13,01SARACSLA_D,Staff 13
10592702,13,01MAHAFOOD_D,Staff 13
10626359,13,05SWINFARM_M,Staff 13
10164968,13,01KORSLAU_M,Staff 13
10524363,13,01SARAJERH_D,Staff 13
10597256,13,01MAHAFOOD_D,Staff 13
10576087,13,05PAETFURT_D,Staff 13
10348814,13,MEIJFACT_M,Staff 13
10520989,13,01MIN1CSLA_D,Staff 13
10045565,13,01NONGFOOD_M,Staff 13
10248939,9,09GMOFF_M,Management 09
10611806,13,01NONGFOOD_D,Staff 13
10573454,13,05BUDZONE-B_D,Staff 13
10259629,13,06SOUTFARM_M,Staff 13
10408677,9,09GMOFF_M,Management 09
10016133,10,WGDUMMY_DMUP,Professional 10
10355711,11,09WANGRESE_M,Professional 11
10501465,12,09TECHNOFF_M,Professional 12
10048708,12,01MIN2CFUR_M,Professional 12
10574592,9,09GMOFF_M,Management 09
10170468,13,01MIN1CSLA_M,Staff 13
10554812,13,05SWINFARM_M,Staff 13
10055904,13,05NORTINTE_M,Staff 13
10631441,12,WGDUMMY_SMDW,Professional 12
10193193,13,01SARASAUS_M,Staff 13
10063495,13,01SARACSLA_D,Staff 13
10321199,13,05CENTEGG_D,Staff 13
10529665,13,01MIN1CSLA_D,Staff 13
10374850,9,09GMOFF_M,Management 09
10015650,12,01BANNEGPR_M,Professional 12
10615322,13,01MIN2CFUR_D,Staff 13
10553899,10,WGDUMMY_DMUP,Professional 10
10507443,13,05CENTEGG_D,Staff 13
10610996,13,05NORTINTE_M,Staff 13
10050256,13,05CHICKBEF_M,Staff 13
10614539,13,05EASTPSLA_D,Staff 13
10623819,13,01SARACSLA_D,Staff 13
10621171,13,01MIN1CFUR_D,Staff 13
10514291,12,09CPFOFF_M,Professional 12
10608812,13,CROP_D,Staff 13
10519761,12,03KHONFEED_M,Professional 12
10633015,13,01MIN1CFUR_D,Staff 13
10617740,13,01MIN1CSLA_D,Staff 13
10058321,13,01NONGFOOD_M,Staff 13
10263068,13,06RESEFARM_M,Staff 13
10053481,13,05SARABEFA_M,Staff 13
10072373,13,05ISANSWIN_M,Staff 13
10008267,6,WGDUMMY_DMUP,Executive 06
10350073,11,05PARKCEFA_M,Professional 11
10527302,13,05ISANSWIN_M,Staff 13
10031793,13,01KORSLAU_M,Staff 13
10007826,8,WGDUMMY_DMUP,Management 08
10054540,13,05SARABRFA_M,Staff 13
10607169,13,01KORSLAU_D,Staff 13
10365361,13,05BUDZONE-B_M,Staff 13
10024050,12,01KORSLAU_M,Professional 12
10525131,13,01KORSLAU_D,Staff 13
10429073,13,01KORSLAU_D,Staff 13
10323537,11,05BANBFARM_M,Professional 11
10051050,13,01SARACSLA_M,Staff 13
10595666,13,05EASTPSLA_D,Staff 13
10007726,9,09GMOFF_M,Management 09
10101223,11,WGDUMMY_DMUP,Professional 11
10065451,13,02KLANFURT_D,Staff 13
10524573,12,01WANGPILOT_M,Professional 12
10631365,13,05ISANPSLA_D,Staff 13
10430572,7,09GMOFF_M,Senior Management 07
10568236,13,01MIN1CFUR_D,Staff 13
10502521,13,01MIN1CSLA_D,Staff 13
10634751,13,05CENTEGG_M,Staff 13
10005766,12,03LAMPFEED_M,Professional 12
10062651,13,01SARACFUR_D,Staff 13
10424650,12,05CENTEGG_M,Professional 12
10226096,11,WGDUMMY_DMUP,Professional 11
10195229,11,09TROKCOFF_M,Professional 11
10519216,13,01MIN1CSLA_D,Staff 13
10194840,13,02KLANFURT_D,Staff 13
10537472,13,CROPFAC_D,Staff 13
10559482,13,01NONGJEGFU_D,Staff 13
10261422,13,01NONGFOOD_M,Staff 13
10374801,11,09CPLIOFF_M,Professional 11
10287591,13,01SARASAUS_M,Staff 13
10632274,13,01MIN1CSLA_D,Staff 13
10393149,11,09AMORNOFF_M,Professional 11
10057587,13,01NONGFOOD_M,Staff 13
10281824,13,01SARASAUS_D,Staff 13
10631845,13,05BUDZONE-B_D,Staff 13
10629842,13,05BUDZONE-B_D,Staff 13
10562917,13,01BANGDSLA_D,Staff 13
10501225,13,05NORTINTE_M,Staff 13
10570801,13,02KLANFURT_D,Staff 13
10548357,12,09CPFOFF_M,Professional 12
10562661,13,01KORSLAU_D,Staff 13
10418112,13,05LAMPCSLA_M,Staff 13
10008742,10,WGDUMMY_DMUP,Professional 10
10361555,13,05PHRAPSLA_M,Staff 13
10628836,13,05SAMUPSLA_D,Staff 13
10546858,13,01SARACFUR_D,Staff 13
10016266,12,01MIN2DFUR_M,Professional 12
10427745,13,03NONGFEED_M,Staff 13
10634898,13,05CHICKBEF_M,Staff 13
10560604,13,01SARACSLA_D,Staff 13
10505277,13,01MIN2CFUR_D,Staff 13
10521403,13,05KORABRFA_M,Staff 13
10367555,13,01MIN2CFUR_D,Staff 13
10294541,13,02KLANFURT_D,Staff 13
10168102,12,05KAENFARM_M,Professional 12
10608725,13,01SARACFUR_D,Staff 13
10520980,13,01MIN1CFUR_D,Staff 13
10162639,10,WGDUMMY_DMUP,Professional 10
10061730,13,01SARACSLA_D,Staff 13
10028979,11,06EASTHAT_M,Professional 11
10505911,13,06RESEFARM_M,Staff 13
10035233,11,05ISANSWIN_M,Professional 11
10576261,13,05BANJINTE_M,Staff 13
10101079,11,CROPCPEOFF_M,Professional 11
10331909,13,02RANOFURT_D,Staff 13
10426625,13,01MAHAFOOD_D,Staff 13
10052452,13,01KORSLAU_M,Staff 13
10002571,12,03KOKKFEED_M,Professional 12
10598616,13,05EASTPSLA_D,Staff 13
10038981,12,01SARASAUS_M,Professional 12
10535841,12,WGDUMMY_DMUP,Professional 12
10541350,13,01KORFURP_D,Staff 13
10432735,13,08CHESTER_H,Staff 13
10428446,13,05SOUTBEFA_M,Staff 13
10216982,13,05SOUTEGG_D,Staff 13
10164170,9,09GMOFF_M,Management 09
10061796,13,01SARACSLA_D,Staff 13
10003530,11,01SARACSLA_M,Professional 11
10320655,13,05SWINFARM_M,Staff 13
10613455,13,01SARACSLA_D,Staff 13
10614770,13,01SARACSLA_D,Staff 13
10311567,13,09TECHNOFF_M,Staff 13
10030079,11,05ISANBRFA_M,Professional 11
10246138,12,01KORFURP_M,Professional 12
10353086,13,01SARACSLA_D,Staff 13
10101230,11,CROPFAC_M,Professional 11
10626398,13,01SARACFUR_M,Staff 13
10636560,13,05SWINFARM_M,Staff 13
10615895,13,05SISACSLA_D,Staff 13
10188739,11,CPGOFF_M,Professional 11
10172666,13,01NONGFOOD_D,Staff 13
10328638,13,05BUDZONE-ES_D,Staff 13
10374963,11,09CPLIOFF_M,Professional 11
10021917,13,01SARACSLA_M,Staff 13
10170453,13,01MIN1CSLA_M,Staff 13
10028771,10,WGDUMMY_DMUP,Professional 10
10015893,8,(Not Use) DUMMY,Management 08
10176153,11,06SOUTFARM_M,Professional 11
10324891,13,05KORABRFA_M,Staff 13
10046448,13,01MIN1CSLA_D,Staff 13
10166073,10,WGDUMMY_DMUP,Professional 10
10516395,13,01SARACFUR_D,Staff 13
10217844,13,05CENTEGG_M,Staff 13
10520160,13,05CHICKBEF_M,Staff 13
10615126,13,05BUDZONE-ES_D,Staff 13
10554461,13,01SARACFUR_D,Staff 13
10511517,13,01KORSLAU_D,Staff 13
10261161,12,07MODETRAD_M,Professional 12
10382663,13,01MIN1CSLA_M,Staff 13
10634609,13,01MIN1CFUR_D,Staff 13
10522903,12,MEIJOFFI_M,Professional 12
10305976,12,05PAETFURT_M,Professional 12
10597252,13,01MAHAFOOD_D,Staff 13
10056404,13,05BANJINTE_M,Staff 13
10093766,10,WGDUMMY_DMUP,Professional 10
10280777,11,07ISANFM_M,Professional 11
10538063,13,01BANGDSLA_D,Staff 13
10424192,13,05WESTSWIN_M,Staff 13
10049475,13,01MIN2DFUR_M,Staff 13
10549160,13,DMTCENTRAL_M,Staff 13
10501850,13,01KORFURP_D,Staff 13
10060112,13,01BANGDSLA_M,Staff 13
10425473,13,01SARACFUR_D,Staff 13
10619035,13,01MAHAFOOD_D,Staff 13
10052731,11,09CPFOFF_M,Professional 11
10327330,13,02KLANFURT_D,Staff 13
10037443,13,01KORFURP_M,Staff 13
10401891,13,01SARASAUS_D,Staff 13
10637253,13,01MIN1CSLA_D,Staff 13
10535032,13,01BANGDSLA_D,Staff 13
10321480,13,01MIN1CSLA_D,Staff 13
10391872,13,01MIN1CSLA_D,Staff 13
10214941,13,01NONGFOOD_M,Staff 13
10613091,13,01SARASAUS_D,Staff 13
10620831,13,01SARACFUR_D,Staff 13
10327982,13,01NONGFOOD_D,Staff 13
10063364,13,05NORTINTE_M,Staff 13
10621866,13,05NORTINTE_D,Staff 13
10595034,13,01KORFURP_D,Staff 13
10308361,12,05EASTEGFA_M,Professional 12
10533163,13,05GBEFARM_M,Staff 13
10054372,13,05EASTSWIN_M,Staff 13
10635414,13,01MIN1CFUR_D,Staff 13
10053831,13,01NONGJEGFU_M,Staff 13
10275850,13,05KORABEFA_M,Staff 13
10526955,12,09CPFITOFF_M,Professional 12
10621772,12,CPPSFARMPRO_M,Professional 12
10266965,11,WGDUMMY_DMUP,Professional 11
10573514,13,02KLANSHRI_D,Staff 13
10559162,13,01SARACSLA_D,Staff 13
10620777,13,05NORTINTE_D,Staff 13
10399063,13,05BUDZONE-B_M,Staff 13
10534683,13,05EASTSWIN_M,Staff 13
10091632,13,CPIFAC_D,Staff 13
10046440,13,01MIN1CFUR_D,Staff 13
10012304,8,09GMOFF_M,Management 08
10059134,13,05SOUTBRFA_M,Staff 13
10379312,13,05EASTEGFA_M,Staff 13
10160745,10,09CPFOFF_M,Professional 10
10528584,13,03LAMPFEED_M,Staff 13
10591467,13,05EASTSWIN_M,Staff 13
10004272,9,WGDUMMY_DMUP,Management 09
10518027,13,MEIJFACT_M,Staff 13
10625793,11,ADVANCE_M,Professional 11
10050525,13,05BANJINTE_M,Staff 13
10514119,13,01NONGFOOD_D,Staff 13
10218595,11,05NORTINTE_M,Professional 11
10302730,13,05SWINFARM_M,Staff 13
10188204,13,MEIJFACT_M,Staff 13
10518855,13,01MIN2CFUR_D,Staff 13
10052842,13,05KORABEFA_M,Staff 13
10059376,13,01BANGDSLA_D,Staff 13
10049745,12,09CPFOFF_M,Professional 12
10528770,13,01BANGDSLA_D,Staff 13
10034076,12,01SARACFUR_M,Professional 12
10091342,13,CPIFAC_D,Staff 13
10611867,13,01NONGFOOD_D,Staff 13
10399105,13,05BUDZONE-B_M,Staff 13
10000190,8,09GMOFF_M,Management 08
10029974,10,WGDUMMY_DMUP,Professional 10
10091214,12,CPIOFF_M,Professional 12
10569736,13,CPIFAC_D,Staff 13
10270761,13,08CHESTER_H,Staff 13
10386036,13,05EASTEGFA_M,Staff 13
10612444,13,05ISANPSLA_M,Staff 13
10009684,12,05BANBFARM_M,Professional 12
10291236,12,05ISANSWIN_M,Professional 12
10612229,13,CPPRD_M,Staff 13
10423285,13,05EASTPSLA_M,Staff 13
10089533,13,MEIJOFFI_M,Staff 13
10279417,13,05SARABRFA_M,Staff 13
10188760,10,WGDUMMY_DMUP,Professional 10
10399573,13,05SISACSLA_M,Staff 13
10538555,13,06AMWWFARM_D,Staff 13
10501832,13,01KORFURP_D,Staff 13
10423026,12,05PHUDAIRY_M,Professional 12
10362690,12,07NORTFM_M,Professional 12
10551124,12,09ACCOFF_M,Professional 12
10574622,13,01BANGDSLA_D,Staff 13
10003765,13,01SARASAUS_M,Staff 13
10427426,12,09CPFITOFF_M,Professional 12
10197761,13,01SARAJERH_M,Staff 13
10533404,12,09CPFOFF_M,Professional 12
10630988,13,WGDUMMY_SMDW,Staff 13
10376556,13,05BANNEGSO_M,Staff 13
10046401,13,01MIN1CFUR_M,Staff 13
10051042,13,05NORTINTE_M,Staff 13
10045630,13,01NONGFOOD_M,Staff 13
10573215,13,02KLANSHRI_D,Staff 13
10506711,10,09CPFOFF_M,Professional 10
10553119,13,05SOUTEGG_M,Staff 13
10563552,13,05CENTEGG_M,Staff 13
10576251,13,05BANJINTE_M,Staff 13
10400910,13,05JANACSLA_D,Staff 13
10532682,12,01MAHAFOOD_M,Professional 12
10001302,9,WGDUMMY_DMUP,Management 09
10335908,13,01SARACSLA_D,Staff 13
10528302,13,05ISANPSLA_M,Staff 13
10594986,13,01KORFURP_D,Staff 13
10188494,11,03NONGFEED_M,Professional 11
10528556,13,01MAHAFOOD_D,Staff 13
10563571,13,01MIN1CSLA_D,Staff 13
10238711,12,05WESTSWIN_M,Professional 12
10429262,12,05PARKCEFA_M,Professional 12
10070154,13,01SARACFUR_D,Staff 13
10351022,12,07BKKFM_M,Professional 12
10163001,10,WGDUMMY_DMUP,Professional 10
10016476,10,WGDUMMY_DMUP,Professional 10
10529415,13,01MIN1CSLA_D,Staff 13
10243228,13,01BANNEGPR_M,Staff 13
10340210,13,05EASTPSLA_M,Staff 13
10608977,12,09CPFOFF_M,Professional 12
10512662,12,08CHESTER_M,Professional 12
10505863,13,05ISANPSLA_M,Staff 13
10570435,13,01KORSLAU_D,Staff 13
10521060,13,01KORSLAU_D,Staff 13
10630998,13,WGDUMMY_SMDW,Staff 13
10541124,13,05SOUTBEFA_M,Staff 13
10530209,13,05ISANPSLA_M,Staff 13
10515276,13,08CHESTER_H,Staff 13
10058122,13,01NONGJEGFU_M,Staff 13
10222492,11,08CHESTER_M,Professional 11
10574511,13,01MIN1CSLA_D,Staff 13
10053965,11,01MAHAFOOD_M,Professional 11
10357862,13,05BUDZONE-ES_D,Staff 13
10207584,13,05ISANSWIN_M,Staff 13
10008040,11,WGDUMMY_SMDW,Professional 11
10394662,13,01MIN1CSLA_D,Staff 13
10612052,13,01MIN1CSLA_D,Staff 13
10171019,13,01MAHAFOOD_M,Staff 13
10285792,13,01WANGSAUC_D,Staff 13
10530837,12,01MIN1CFUR_M,Professional 12
10056512,13,05EASTSWIN_M,Staff 13
10011827,10,WGDUMMY_DMUP,Professional 10
10387056,11,09TECHNOFF_M,Professional 11
10394456,13,05ROIACSLA_D,Staff 13
10043083,10,WGDUMMY_DMUP,Professional 10
10316351,13,MEIJOFFI_M,Staff 13
10321417,13,05ISANPSLA_M,Staff 13
10528887,13,01BANGDSLA_D,Staff 13
10191167,12,06AYUTFARM_M,Professional 12
10353437,12,03HATYFEED_M,Professional 12
10310959,13,01KORSLAU_M,Staff 13
10622119,13,05BUDZONE-B_D,Staff 13
10066657,13,01KORSLAU_D,Staff 13
10365959,13,05DUCKBEF_M,Staff 13
10075483,13,01SARACFUR_D,Staff 13
10088314,13,KPIFACNO6M,Staff 13
10397334,13,08CHESTER_M,Staff 13
10047079,13,01MIN1CSLA_D,Staff 13
10044797,12,01MIN1CSLA_M,Professional 12
10038158,10,WGDUMMY_DMUP,Professional 10
10046800,13,01MIN1CSLA_D,Staff 13
10575096,13,01BANGDSLA_D,Staff 13
10367312,13,05EASTSWIN_M,Staff 13
10605385,13,01MIN1CSLA_D,Staff 13
10057850,13,01NONGFOOD_M,Staff 13
10515657,13,03TKASFEED_M,Staff 13
10524746,13,01MIN1CSLA_D,Staff 13
10216225,13,01MIN2CFUR_M,Staff 13
10592743,13,05BUDZONE-B_D,Staff 13
10018503,13,01SARACSLA_M,Staff 13
10637620,13,01MIN2CFUR_D,Staff 13
10288496,13,01SARACFUR_D,Staff 13
10550584,13,07MODETRAD_M,Staff 13
10524294,12,09CPFITOFF_M,Professional 12
10179173,10,WGDUMMY_DMUP,Professional 10
10057290,13,01NONGFOOD_M,Staff 13
10034270,11,05DUCKBEF_M,Professional 11
10160671,8,09GMOFF_M,Management 08
10520648,12,09CPFITOFF_M,Professional 12
10050917,13,01SARACSLA_M,Staff 13
10264158,13,05EASTSWIN_M,Staff 13
10573504,13,01SARASAUS_D,Staff 13
10286586,13,05WESTSWIN_M,Staff 13
10316346,13,05SARABRFA_M,Staff 13
10549560,13,01MAHAFOOD_D,Staff 13
10392883,13,07MODETRAD_M,Staff 13
10047727,13,05CENTBRFA_M,Staff 13
10086807,13,01KORSLAU_M,Staff 13
10298044,13,01MIN1CSLA_D,Staff 13
10522286,13,01SARASAUS_D,Staff 13
10035656,10,WGDUMMY_DMUP,Professional 10
10574475,13,01MIN2DFUR_D,Staff 13
10532301,13,06RESEFARM_M,Staff 13
10049970,13,05SOUTBRFA_M,Staff 13
10397106,13,01SARACSLA_D,Staff 13
10524810,13,01BANGDSLA_D,Staff 13
10608673,13,01SARACFUR_D,Staff 13
10066566,12,07SOUTLOGI_M,Professional 12
10529247,13,01MIN1CSLA_D,Staff 13
10094642,13,DMTLATKRA_M,Staff 13
10631770,13,01MIN1CFUR_D,Staff 13
10409861,13,01KORSLAU_D,Staff 13
CPF_USER00018,12,WGDUMMY_SMDW,Professional 12
10576667,11,09CPMOFF_M,Professional 11
10410184,13,01KORFURP_D,Staff 13
10234754,13,01BANGDSLA_D,Staff 13
10150381,5,WGDUMMY_DMUP,Top Executive 05
10417960,11,07CENEASFM_M,Professional 11
10064397,13,05BANJINTE_M,Staff 13
10192044,13,01SARACSLA_D,Staff 13
10253234,13,01SARASAUS_D,Staff 13
10197200,13,05SWINFARM_M,Staff 13
10563525,13,01SARACSLA_D,Staff 13
10620804,13,05ISANPSLA_D,Staff 13
10324284,13,01MIN1CSLA_D,Staff 13
10347656,11,01SARACSLA_M,Professional 11
10515894,13,01NONGFOOD_D,Staff 13
10528289,13,05ISANPSLA_M,Staff 13
10535076,13,01BANGDSLA_D,Staff 13
10343524,11,05WESTSWIN_M,Professional 11
10617349,11,08CHESTER_M,Professional 11
10172198,12,06RESEFARM_M,Professional 12
10252815,13,01SARACFUR_D,Staff 13
10067494,13,06EAS1FARM_M,Staff 13
10545974,13,05SWINFARM_M,Staff 13
10319306,13,07MODETRAD_M,Staff 13
10621199,13,01MIN2CFUR_D,Staff 13
10618644,13,MEIJFACT_M,Staff 13
10509714,12,01PAETFOOD_M,Professional 12
10396605,13,05JANACSLA_D,Staff 13
10290303,13,01SARACSLA_M,Staff 13
10602348,13,01WANGSAUC_D,Staff 13
10628820,13,05SAMUPSLA_D,Staff 13
10344211,6,09GMOFF_M,Executive 06
10251603,10,WGDUMMY_DMUP,Professional 10
10611707,13,01MIN2CFUR_D,Staff 13
10300002,13,05KORABEFA_M,Staff 13
10301173,13,01MIN2CFUR_D,Staff 13
10520947,13,01MIN1CSLA_D,Staff 13
10300482,13,ARBROSNO6M,Staff 13
10168655,13,05ISANSWIN_M,Staff 13
10212521,13,05EASTSWIN_M,Staff 13
10353460,13,05SISACSLA_M,Staff 13
10046798,13,01MIN1CSLA_M,Staff 13
10538593,13,05GBEFARM_M,Staff 13
10625617,13,01MIN1CFUR_D,Staff 13
10241931,13,01NONGFOOD_M,Staff 13
10000753,10,WGDUMMY_DMUP,Professional 10
10433152,13,05ISANSWIN_M,Staff 13
10172938,9,09GMOFF_M,Management 09
10293042,13,05ROIACSLA_M,Staff 13
10294261,13,05NORTINTE_M,Staff 13
10406630,13,01MIN1CSLA_D,Staff 13
10410377,13,01BANGDSLA_M,Staff 13
10393307,13,01NONGFOOD_M,Staff 13
10078632,13,07BANGLOGI_M,Staff 13
10535084,13,01BANGDSLA_D,Staff 13
10297114,13,01MIN1CFUR_M,Staff 13
10187906,13,05DUCKBEF_M,Staff 13
10311015,13,01MIN1CSLA_D,Staff 13
10033384,12,03KM21PREMIX_M,Professional 12
10504447,13,05ISANSWIN_M,Staff 13
10528944,13,01MIN1CSLA_D,Staff 13
10043183,10,WGDUMMY_DMUP,Professional 10
10539791,13,01SARACSLA_D,Staff 13
10210888,13,01SARACSLA_D,Staff 13
10268571,13,01KORSLAU_D,Staff 13
10390173,11,09CPFITOFF_M,Professional 11
10528405,13,MEIJFACT_M,Staff 13
10064458,13,01SARACFUR_D,Staff 13
10245714,13,04MAHAFEED_D,Staff 13
10309807,13,05BUDZONE-ES_D,Staff 13
10538384,13,05PHUDAIRY_M,Staff 13
10612382,13,03PHITFEED_M,Staff 13
10570783,10,WGDUMMY_DMUP,Professional 10
10293497,13,01MIN2CFUR_D,Staff 13
10505267,13,01MIN2CFUR_D,Staff 13
10608529,13,05ISANPSLA_D,Staff 13
10605834,13,05KRABIPSLA_D,Staff 13
10609294,13,05SISACSLA_D,Staff 13
10504143,13,08CHESTER_H,Staff 13
10409633,13,05ISANSWIN_M,Staff 13
10286020,13,05BUDZONE-A_M,Staff 13
10398063,13,05SOUTEGG_D,Staff 13
10509431,12,05KRABIPSLA_M,Professional 12
10000287,11,03PHITFEED_M,Professional 11
10534264,11,09CPFITOFF_M,Professional 11
10614752,13,01SARACSLA_D,Staff 13
10308681,13,01WANGSAUC_M,Staff 13
10543476,13,05WESTSWIN_M,Staff 13
10529214,13,01MIN1CSLA_D,Staff 13
10054595,13,05ISANSWIN_M,Staff 13
10408455,13,01SARACFUR_D,Staff 13
10555550,13,01KORSLAU_D,Staff 13
10035874,10,WGDUMMY_DMUP,Professional 10
10056967,12,05PARKCDFA_M,Professional 12
10625759,13,01SARACSLA_D,Staff 13
10508157,13,01KORSLAU_D,Staff 13
10529798,13,01MAHAFOOD_D,Staff 13
10031623,8,WGDUMMY_DMUP,Management 08
10391184,11,07MODETRAD_M,Professional 11
10055703,13,05GBEFARM_M,Staff 13
10506026,13,09CPFOFF_M,Staff 13
10635834,13,01KORSLAU_D,Staff 13
10031265,12,03PHITFEED_M,Professional 12
10508366,13,05MAHACSLA_D,Staff 13
10502218,12,03PAKTFEED_M,Professional 12
10551968,11,01BANGDSLA_M,Professional 11
10367913,13,01KORFURP_D,Staff 13
10101533,13,CPPFAC12-19_D,Staff 13
10420817,13,01MAHAFOOD_D,Staff 13
10055003,13,05ISANBRFA_M,Staff 13
10283285,13,01MIN2CFUR_D,Staff 13
10563656,13,01MIN1CSLA_D,Staff 13
10551185,13,01KORFURP_D,Staff 13
10032550,9,WGDUMMY_DMUP,Management 09
10329702,13,01MIN1CFUR_M,Staff 13
10635230,10,WGDUMMY_DMUP,Professional 10
10598655,13,01KORASAUS_D,Staff 13
10629284,13,08CHESTER_H,Staff 13
10046164,13,01MIN1CSLA_D,Staff 13
10031257,9,WGDUMMY_DMUP,Management 09
10613825,13,01KORFURP_D,Staff 13
10373474,13,02KLANFURT_D,Staff 13
10092024,13,CPIFAC_D,Staff 13
10029203,11,06SOUTFARM_M,Professional 11
10624154,12,01WANGPILOT_M,Professional 12
10557381,13,05CENTBRFA_M,Staff 13
10379504,13,05ISANSWIN_M,Staff 13
10391941,12,07NORTFM_M,Professional 12
10350170,10,WGDUMMY_DMUP,Professional 10
10375789,13,05SWINFARM_M,Staff 13
10630456,13,WGDUMMY_SMDW,Staff 13
10551603,12,05ISANSWIN_M,Professional 12
10261224,10,WGDUMMY_DMUP,Professional 10
10399572,13,05SISACSLA_M,Staff 13
10008226,9,09GMOFF_M,Management 09
10263324,13,01KORSLAU_M,Staff 13
10074864,13,01KORSLAU_D,Staff 13
10161478,13,01MIN2CFUR_D,Staff 13
10051586,13,05SARABEFA_M,Staff 13
10160958,11,03KOKKFEED_M,Professional 11
10075009,13,06BKKMAID_D,Staff 13
10028758,10,WGDUMMY_DMUP,Professional 10
10415306,13,05MAHACSLA_D,Staff 13
10426852,13,02RANOFURT_D,Staff 13
10032597,11,02RANOFURT_M,Professional 11
10022910,11,01SARASAUS_M,Professional 11
10424669,13,01NONGJEGFU_D,Staff 13
10288172,10,WGDUMMY_DMUP,Professional 10
10015959,10,WGDUMMY_DMUP,Professional 10
10347506,11,01KORSLAU_M,Professional 11
10356076,13,05BUDZONE-A_D,Staff 13
10573519,13,02KLANFURT_D,Staff 13
10361929,13,01NONGFOOD_D,Staff 13
10165334,13,01SARASAUS_M,Staff 13
10542441,13,01MIN1CSLA_D,Staff 13
10390743,13,01MAHAFOOD_D,Staff 13
10405187,13,01KORFURP_D,Staff 13
10633618,13,05WESTSWIN_M,Staff 13
10034458,9,WGDUMMY_DMUP,Management 09
10058872,13,01NONGFOOD_M,Staff 13
10171992,12,03KM21FEED_M,Professional 12
10354966,13,05SOUTEGG_D,Staff 13
10522828,12,09CPFITOFF_M,Professional 12
10527743,13,DMTCENTRAL_M,Staff 13
10629469,10,WGDUMMY_DMUP,Professional 10
10070419,13,01KORSLAU_D,Staff 13
10612605,13,05BPLAKODSLA_D,Staff 13
10519955,13,01KORFURP_D,Staff 13
10627578,13,01KORSLAU_D,Staff 13
10624381,12,MEIJFACT_M,Professional 12
10049738,13,01SARACSLA_M,Staff 13
10022979,9,WGDUMMY_DMUP,Management 09
10427822,13,02RANOFURT_D,Staff 13
10597141,13,05ISANSWIN_M,Staff 13
10075712,13,01KORSLAU_D,Staff 13
10012777,13,01SARACFUR_M,Staff 13
10001740,11,04BANBFEED_M,Professional 11
10002629,11,03KOKKFEED_M,Professional 11
10529982,13,01MIN1CFUR_D,Staff 13
10595547,12,05ISANPSLA_M,Professional 12
10574305,13,01MIN2DFUR_D,Staff 13
10170030,11,06AMWWFARM_M,Professional 11
10611976,13,01NONGJEGFU_D,Staff 13
10526247,13,05PARKCEFA_M,Staff 13
10538375,10,WGDUMMY_DMUP,Professional 10
10560417,13,05NORTINTE_D,Staff 13
10617707,13,01SARACFUR_D,Staff 13
10356265,13,01KORSLAU_D,Staff 13
10008217,9,WGDUMMY_DMUP,Management 09
10620968,13,01MIN1CSLA_D,Staff 13
10076084,13,01KORSLAU_M,Staff 13
10530552,13,05CENTEGG_M,Staff 13
10366483,13,06EASTHAT_M,Staff 13
10556769,13,08CHESTER_H,Staff 13
10635656,12,03NONGFEED_M,Professional 12
10266634,11,01SARACFUR_M,Professional 11
10160408,12,MEIJFACT_M,Professional 12
10605589,12,05ISANSWIN_M,Professional 12
10549198,12,03THARFEED_M,Professional 12
10428223,13,02KLANFURT_D,Staff 13
10172002,12,01KORFURP_M,Professional 12
10273280,13,01MIN1CSLA_D,Staff 13
10559595,13,01KORASAUS_D,Staff 13
10022746,13,05DUCKBEF_M,Staff 13
10601500,12,06RESEFARM_M,Professional 12
10226573,11,01KORASAUS_M,Professional 11
10177311,9,WGDUMMY_DMUP,Management 09
10163568,12,MEIJFACT_M,Professional 12
10206409,13,02KLANFURT_D,Staff 13
10518399,13,05LAMPCSLA_D,Staff 13
10246030,12,05CENTEGG_M,Professional 12
10314908,11,01MIN1CSLA_M,Professional 11
10509523,13,05ISANPSLA_M,Staff 13
10346772,13,ARBROSNO6M,Staff 13
10629471,13,08CHESTER_H,Staff 13
10513628,12,08FOODMARK_M,Professional 12
10353869,13,01KORSLAU_D,Staff 13
10059869,13,01BANGDSLA_M,Staff 13
10347598,12,07ISANFM_M,Professional 12
10234121,13,05SARABEFA_M,Staff 13
10227061,11,KSPFACNO6M,Professional 11
10412958,13,01SARACSLA_D,Staff 13
10030204,12,MEIJFACT_M,Professional 12
10198746,13,01KORFURP_D,Staff 13
10367880,13,01SARACSLA_D,Staff 13
10250291,13,01NONGFOOD_M,Staff 13
10502460,12,09CPFOFF_M,Professional 12
10015766,12,01MIN2DFUR_M,Professional 12
10571182,13,01MIN1CSLA_D,Staff 13
10593729,10,WGDUMMY_DMUP,Professional 10
10175040,13,05BUDZONE-A_M,Staff 13
10600733,13,01MIN1CSLA_D,Staff 13
